Word Order	Other Properties	Subject Position	Object Position	Sentence
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Verbrechen begehen die Gauner .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb begehen die Gauner keine Verbrechen .
LK[V]MF[SO]Q	oneg-vlight	3	5	Begehen die Gauner keine Verbrechen ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Gauner keine Verbrechen begehen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Chefin trifft keine Entscheidung .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Entscheidung trifft die Chefin .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb trifft die Chefin keine Entscheidung .
LK[V]MF[SO]Q	oneg-vlight	3	5	Trifft die Chefin keine Entscheidung ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Chefin keine Entscheidung trifft .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Anwälte stellen keine Anträge .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Anträge stellen die Anwälte .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb stellen die Anwälte keine Anträge .
LK[V]MF[SO]Q	oneg-vlight	3	5	Stellen die Anwälte keine Anträge ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Anwälte keine Anträge stellen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Schülerin stellt keine Frage .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Frage stellt die Schülerin .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb stellt die Schülerin keine Frage .
LK[V]MF[SO]Q	oneg-vlight	3	5	Stellt die Schülerin keine Frage ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Schülerin keine Frage stellt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Sachbearbeiter erteilen keine Aufträge .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Aufträge erteilen die Sachbearbeiter .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb erteilen die Sachbearbeiter keine Aufträge .
LK[V]MF[SO]Q	oneg-vlight	3	5	Erteilen die Sachbearbeiter keine Aufträge ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Sachbearbeiter keine Aufträge erteilen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Das Tier spielt keine Rolle .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Rolle spielt das Tier .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb spielt das Tier keine Rolle .
LK[V]MF[SO]Q	oneg-vlight	3	5	Spielt das Tier keine Rolle ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil das Tier keine Rolle spielt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Kollegin nimmt keine Rücksicht .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Rücksicht nimmt die Kollegin .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb nimmt die Kollegin keine Rücksicht .
LK[V]MF[SO]Q	oneg-vlight	3	5	Nimmt die Kollegin keine Rücksicht ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Kollegin keine Rücksicht nimmt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Kandidaten hegen keine Hoffnungen .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Hoffnungen hegen die Kandidaten .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb hegen die Kandidaten keine Hoffnungen .
LK[V]MF[SO]Q	oneg-vlight	3	5	Hegen die Kandidaten keine Hoffnungen ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Kandidaten keine Hoffnungen hegen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Autorin übt keine Kritik .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Kritik übt die Autorin .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb übt die Autorin keine Kritik .
LK[V]MF[SO]Q	oneg-vlight	3	5	Übt die Autorin keine Kritik ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Autorin keine Kritik übt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Pressesprecherin bezieht keine Stellung .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Stellung bezieht die Pressesprecherin .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb bezieht die Pressesprecherin keine Stellung .
LK[V]MF[SO]Q	oneg-vlight	3	5	Bezieht die Pressesprecherin keine Stellung ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Pressesprecherin keine Stellung bezieht .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Menschen machen in dem Jahr Fehler .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Fehler machen in dem Jahr die Menschen .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb machen in dem Jahr die Menschen Fehler .
LK[V]MF[SO]Q	pp-vlight	6	7	Machen in dem Jahr die Menschen Fehler ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Menschen Fehler machen .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Gauner begehen in dem Jahr Verbrechen .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Verbrechen begehen in dem Jahr die Gauner .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb begehen in dem Jahr die Gauner Verbrechen .
LK[V]MF[SO]Q	pp-vlight	6	7	Begehen in dem Jahr die Gauner Verbrechen ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Gauner Verbrechen begehen .
VF[S]LK[V]MF[O]	pp-vlight	2	8	Die Chefin trifft in dem Jahr eine Entscheidung .
VF[O]LK[V]MF[S]	pp-vlight	8	2	Eine Entscheidung trifft in dem Jahr die Chefin .
LK[V]MF[SO]	pp-vlight	7	9	Deshalb trifft in dem Jahr die Chefin eine Entscheidung .
LK[V]MF[SO]Q	pp-vlight	6	8	Trifft in dem Jahr die Chefin eine Entscheidung ?
MF[SO]VC[V]	pp-vlight	6	8	Weil in dem Jahr die Chefin eine Entscheidung trifft .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Anwälte stellen in dem Jahr Anträge .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Anträge stellen in dem Jahr die Anwälte .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb stellen in dem Jahr die Anwälte Anträge .
LK[V]MF[SO]Q	pp-vlight	6	7	Stellen in dem Jahr die Anwälte Anträge ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Anwälte Anträge stellen .
VF[S]LK[V]MF[O]	pp-vlight	2	8	Die Schülerin stellt in dem Jahr eine Frage .
VF[O]LK[V]MF[S]	pp-vlight	8	2	Eine Frage stellt in dem Jahr die Schülerin .
LK[V]MF[SO]	pp-vlight	7	9	Deshalb stellt in dem Jahr die Schülerin eine Frage .
LK[V]MF[SO]Q	pp-vlight	6	8	Stellt in dem Jahr die Schülerin eine Frage ?
MF[SO]VC[V]	pp-vlight	6	8	Weil in dem Jahr die Schülerin eine Frage stellt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Sachbearbeiter erteilen in dem Jahr Aufträge .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Aufträge erteilen in dem Jahr die Sachbearbeiter .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb erteilen in dem Jahr die Sachbearbeiter Aufträge .
LK[V]MF[SO]Q	pp-vlight	6	7	Erteilen in dem Jahr die Sachbearbeiter Aufträge ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Sachbearbeiter Aufträge erteilen .
VF[S]LK[V]MF[O]	pp-vlight	2	8	Das Tier spielt in dem Jahr eine Rolle .
VF[O]LK[V]MF[S]	pp-vlight	8	2	Eine Rolle spielt in dem Jahr das Tier .
LK[V]MF[SO]	pp-vlight	7	9	Deshalb spielt in dem Jahr das Tier eine Rolle .
LK[V]MF[SO]Q	pp-vlight	6	8	Spielt in dem Jahr das Tier eine Rolle ?
MF[SO]VC[V]	pp-vlight	6	8	Weil in dem Jahr das Tier eine Rolle spielt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Kollegin nimmt in dem Jahr Rücksicht .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Rücksicht nimmt in dem Jahr die Kollegin .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb nimmt in dem Jahr die Kollegin Rücksicht .
LK[V]MF[SO]Q	pp-vlight	6	7	Nimmt in dem Jahr die Kollegin Rücksicht ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Kollegin Rücksicht nimmt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Freundin nimmt in dem Jahr Abschied .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Abschied nimmt in dem Jahr die Freundin .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb nimmt in dem Jahr die Freundin Abschied .
LK[V]MF[SO]Q	pp-vlight	6	7	Nimmt in dem Jahr die Freundin Abschied ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Freundin Abschied nimmt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Kandidaten hegen in dem Jahr Hoffnungen .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Hoffnungen hegen in dem Jahr die Kandidaten .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb hegen in dem Jahr die Kandidaten Hoffnungen .
LK[V]MF[SO]Q	pp-vlight	6	7	Hegen in dem Jahr die Kandidaten Hoffnungen ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Kandidaten Hoffnungen hegen .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Politikerin nimmt in dem Jahr Einfluss .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Einfluss nimmt in dem Jahr die Politikerin .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb nimmt in dem Jahr die Politikerin Einfluss .
LK[V]MF[SO]Q	pp-vlight	6	7	Nimmt in dem Jahr die Politikerin Einfluss ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Politikerin Einfluss nimmt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Gefangene leistet in dem Jahr Widerstand .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Widerstand leistet in dem Jahr die Gefangene .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb leistet in dem Jahr die Gefangene Widerstand .
LK[V]MF[SO]Q	pp-vlight	6	7	Leistet in dem Jahr die Gefangene Widerstand ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Gefangene Widerstand leistet .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Autorin übt in dem Jahr Kritik .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Kritik übt in dem Jahr die Autorin .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb übt in dem Jahr die Autorin Kritik .
LK[V]MF[SO]Q	pp-vlight	6	7	Übt in dem Jahr die Autorin Kritik ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Autorin Kritik übt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Mountainbikerin treibt in dem Jahr Sport .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Sport treibt in dem Jahr die Mountainbikerin .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb treibt in dem Jahr die Mountainbikerin Sport .
LK[V]MF[SO]Q	pp-vlight	6	7	Treibt in dem Jahr die Mountainbikerin Sport ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Mountainbikerin Sport treibt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Pressesprecherin bezieht in dem Jahr Stellung .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Stellung bezieht in dem Jahr die Pressesprecherin .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb bezieht in dem Jahr die Pressesprecherin Stellung .
LK[V]MF[SO]Q	pp-vlight	6	7	Bezieht in dem Jahr die Pressesprecherin Stellung ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Pressesprecherin Stellung bezieht .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Die Programme machen Fehler .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Fehler machen die Programme .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb machen die Programme Fehler .
LK[V]MF[SO]Q	sinan-vlight	3	4	Machen die Programme Fehler ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil die Programme Fehler machen .
VF[S]LK[V]MF[O]	sinan-vlight	2	5	Die Software begeht ein Verbrechen .
VF[O]LK[V]MF[S]	sinan-vlight	5	2	Ein Verbrechen begeht die Software .
LK[V]MF[SO]	sinan-vlight	4	6	Deshalb begeht die Software ein Verbrechen .
LK[V]MF[SO]Q	sinan-vlight	3	5	Begeht die Software ein Verbrechen ?
MF[SO]VC[V]	sinan-vlight	3	5	Weil die Software ein Verbrechen begeht .
VF[S]LK[V]MF[O]	sinan-vlight	2	5	Das System trifft eine Entscheidung .
VF[O]LK[V]MF[S]	sinan-vlight	5	2	Eine Entscheidung trifft das System .
LK[V]MF[SO]	sinan-vlight	4	6	Deshalb trifft das System eine Entscheidung .
LK[V]MF[SO]Q	sinan-vlight	3	5	Trifft das System eine Entscheidung ?
MF[SO]VC[V]	sinan-vlight	3	5	Weil das System eine Entscheidung trifft .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Die Clicks stellen Anträge .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Anträge stellen die Clicks .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb stellen die Clicks Anträge .
LK[V]MF[SO]Q	sinan-vlight	3	4	Stellen die Clicks Anträge ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil die Clicks Anträge stellen .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Die Chatbots stellen Fragen .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Fragen stellen die Chatbots .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb stellen die Chatbots Fragen .
LK[V]MF[SO]Q	sinan-vlight	3	4	Stellen die Chatbots Fragen ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil die Chatbots Fragen stellen .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Die Genehmigungen erteilen Aufträge .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Aufträge erteilen die Genehmigungen .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb erteilen die Genehmigungen Aufträge .
LK[V]MF[SO]Q	sinan-vlight	3	4	Erteilen die Genehmigungen Aufträge ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil die Genehmigungen Aufträge erteilen .
VF[S]LK[V]MF[O]	sinan-vlight	2	5	Das Thema spielt eine Rolle .
VF[O]LK[V]MF[S]	sinan-vlight	5	2	Eine Rolle spielt das Thema .
LK[V]MF[SO]	sinan-vlight	4	6	Deshalb spielt das Thema eine Rolle .
LK[V]MF[SO]Q	sinan-vlight	3	5	Spielt das Thema eine Rolle ?
MF[SO]VC[V]	sinan-vlight	3	5	Weil das Thema eine Rolle spielt .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Das Faxgerät nimmt Abschied .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Abschied nimmt das Faxgerät .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb nimmt das Faxgerät Abschied .
LK[V]MF[SO]Q	sinan-vlight	3	4	Nimmt das Faxgerät Abschied ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil das Faxgerät Abschied nimmt .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Das Buch übt Kritik .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Kritik übt das Buch .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb übt das Buch Kritik .
LK[V]MF[SO]Q	sinan-vlight	3	4	Übt das Buch Kritik ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil das Buch Kritik übt .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Praxen machen Fehler .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Fehler machen die Praxen .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb machen die Praxen Fehler .
LK[V]MF[SO]Q	sinst-vlight	3	4	Machen die Praxen Fehler ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Praxen Fehler machen .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Läden begehen Verbrechen .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Verbrechen begehen die Läden .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb begehen die Läden Verbrechen .
LK[V]MF[SO]Q	sinst-vlight	3	4	Begehen die Läden Verbrechen ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Läden Verbrechen begehen .
VF[S]LK[V]MF[O]	sinst-vlight	2	5	Das Landratsamt trifft eine Entscheidung .
VF[O]LK[V]MF[S]	sinst-vlight	5	2	Eine Entscheidung trifft das Landratsamt .
LK[V]MF[SO]	sinst-vlight	4	6	Deshalb trifft das Landratsamt eine Entscheidung .
LK[V]MF[SO]Q	sinst-vlight	3	5	Trifft das Landratsamt eine Entscheidung ?
MF[SO]VC[V]	sinst-vlight	3	5	Weil das Landratsamt eine Entscheidung trifft .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Werbeagenturen erteilen Aufträge .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Aufträge erteilen die Werbeagenturen .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb erteilen die Werbeagenturen Aufträge .
LK[V]MF[SO]Q	sinst-vlight	3	4	Erteilen die Werbeagenturen Aufträge ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Werbeagenturen Aufträge erteilen .
VF[S]LK[V]MF[O]	sinst-vlight	2	5	Die Redaktion stellt eine Frage .
VF[O]LK[V]MF[S]	sinst-vlight	5	2	Eine Frage stellt die Redaktion .
LK[V]MF[SO]	sinst-vlight	4	6	Deshalb stellt die Redaktion eine Frage .
LK[V]MF[SO]Q	sinst-vlight	3	5	Stellt die Redaktion eine Frage ?
MF[SO]VC[V]	sinst-vlight	3	5	Weil die Redaktion eine Frage stellt .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Salons stellen Anträge .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Anträge stellen die Salons .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb stellen die Salons Anträge .
LK[V]MF[SO]Q	sinst-vlight	3	4	Stellen die Salons Anträge ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Salons Anträge stellen .
VF[S]LK[V]MF[O]	sinst-vlight	2	5	Das Dorf spielt eine Rolle .
VF[O]LK[V]MF[S]	sinst-vlight	5	2	Eine Rolle spielt das Dorf .
LK[V]MF[SO]	sinst-vlight	4	6	Deshalb spielt das Dorf eine Rolle .
LK[V]MF[SO]Q	sinst-vlight	3	5	Spielt das Dorf eine Rolle ?
MF[SO]VC[V]	sinst-vlight	3	5	Weil das Dorf eine Rolle spielt .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Das Seminar nimmt Rücksicht .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Rücksicht nimmt das Seminar .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb nimmt das Seminar Rücksicht .
LK[V]MF[SO]Q	sinst-vlight	3	4	Nimmt das Seminar Rücksicht ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil das Seminar Rücksicht nimmt .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Gemeinde nimmt Abschied .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Abschied nimmt die Gemeinde .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb nimmt die Gemeinde Abschied .
LK[V]MF[SO]Q	sinst-vlight	3	4	Nimmt die Gemeinde Abschied ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Gemeinde Abschied nimmt .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Schulen hegen Hoffnungen .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Hoffnungen hegen die Schulen .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb hegen die Schulen Hoffnungen .
LK[V]MF[SO]Q	sinst-vlight	3	4	Hegen die Schulen Hoffnungen ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Schulen Hoffnungen hegen .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Das Büro nimmt Einfluss .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Einfluss nimmt das Büro .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb nimmt das Büro Einfluss .
LK[V]MF[SO]Q	sinst-vlight	3	4	Nimmt das Büro Einfluss ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil das Büro Einfluss nimmt .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Kanzlei leistet Widerstand .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Widerstand leistet die Kanzlei .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb leistet die Kanzlei Widerstand .
LK[V]MF[SO]Q	sinst-vlight	3	4	Leistet die Kanzlei Widerstand ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Kanzlei Widerstand leistet .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Universität übt Kritik .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Kritik übt die Universität .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb übt die Universität Kritik .
LK[V]MF[SO]Q	sinst-vlight	3	4	Übt die Universität Kritik ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Universität Kritik übt .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Werkstatt treibt Sport .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Sport treibt die Werkstatt .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb treibt die Werkstatt Sport .
LK[V]MF[SO]Q	sinst-vlight	3	4	Treibt die Werkstatt Sport ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Werkstatt Sport treibt .
VF[S]LK[V]MF[O]	sname-vlight	1	4	Siemens begeht ein Verbrechen .
VF[O]LK[V]MF[S]	sname-vlight	4	2	Ein Verbrechen begeht Siemens .
LK[V]MF[SO]	sname-vlight	3	5	Deshalb begeht Siemens ein Verbrechen .
LK[V]MF[SO]Q	sname-vlight	2	4	Begeht Siemens ein Verbrechen ?
MF[SO]VC[V]	sname-vlight	2	4	Weil Siemens ein Verbrechen begeht .
VF[S]LK[V]MF[O]	sname-vlight	1	4	Harry trifft eine Entscheidung .
VF[O]LK[V]MF[S]	sname-vlight	4	2	Eine Entscheidung trifft Harry .
LK[V]MF[SO]	sname-vlight	3	5	Deshalb trifft Harry eine Entscheidung .
LK[V]MF[SO]Q	sname-vlight	2	4	Trifft Harry eine Entscheidung ?
MF[SO]VC[V]	sname-vlight	2	4	Weil Harry eine Entscheidung trifft .
VF[S]LK[V]MF[O]	sname-vlight	1	4	Clooney stellt eine Frage .
VF[O]LK[V]MF[S]	sname-vlight	4	2	Eine Frage stellt Clooney .
LK[V]MF[SO]	sname-vlight	3	5	Deshalb stellt Clooney eine Frage .
LK[V]MF[SO]Q	sname-vlight	2	4	Stellt Clooney eine Frage ?
MF[SO]VC[V]	sname-vlight	2	4	Weil Clooney eine Frage stellt .
VF[S]LK[V]MF[O]	sname-vlight	1	4	Gillette spielt eine Rolle .
VF[O]LK[V]MF[S]	sname-vlight	4	2	Eine Rolle spielt Gillette .
LK[V]MF[SO]	sname-vlight	3	5	Deshalb spielt Gillette eine Rolle .
LK[V]MF[SO]Q	sname-vlight	2	4	Spielt Gillette eine Rolle ?
MF[SO]VC[V]	sname-vlight	2	4	Weil Gillette eine Rolle spielt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	RTL nimmt Rücksicht .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Rücksicht nimmt RTL .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb nimmt RTL Rücksicht .
LK[V]MF[SO]Q	sname-vlight	2	3	Nimmt RTL Rücksicht ?
MF[SO]VC[V]	sname-vlight	2	3	Weil RTL Rücksicht nimmt .
VF[S]LK[V]MF[O]	sname-vlight	2	4	Günter Jauch nimmt Abschied .
VF[O]LK[V]MF[S]	sname-vlight	4	1	Abschied nimmt Günter Jauch .
LK[V]MF[SO]	sname-vlight	4	5	Deshalb nimmt Günter Jauch Abschied .
LK[V]MF[SO]Q	sname-vlight	3	4	Nimmt Günter Jauch Abschied ?
MF[SO]VC[V]	sname-vlight	3	4	Weil Günter Jauch Abschied nimmt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Merkel hegt Hoffnung .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Hoffnung hegt Merkel .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb hegt Merkel Hoffnung .
LK[V]MF[SO]Q	sname-vlight	2	3	Hegt Merkel Hoffnung ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Merkel Hoffnung hegt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Degas nimmt Einfluss .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Einfluss nimmt Degas .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb nimmt Degas Einfluss .
LK[V]MF[SO]Q	sname-vlight	2	3	Nimmt Degas Einfluss ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Degas Einfluss nimmt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Vietnam leistet Widerstand .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Widerstand leistet Vietnam .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb leistet Vietnam Widerstand .
LK[V]MF[SO]Q	sname-vlight	2	3	Leistet Vietnam Widerstand ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Vietnam Widerstand leistet .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Anke übt Kritik .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Kritik übt Anke .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb übt Anke Kritik .
LK[V]MF[SO]Q	sname-vlight	2	3	Übt Anke Kritik ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Anke Kritik übt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Bonn treibt Sport .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Sport treibt Bonn .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb treibt Bonn Sport .
LK[V]MF[SO]Q	sname-vlight	2	3	Treibt Bonn Sport ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Bonn Sport treibt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	EnBW bezieht Stellung .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Stellung bezieht EnBW .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb bezieht EnBW Stellung .
LK[V]MF[SO]Q	sname-vlight	2	3	Bezieht EnBW Stellung ?
MF[SO]VC[V]	sname-vlight	2	3	Weil EnBW Stellung bezieht .
VF[S]LK[V]MF[O]	base-syn	2	4	Die Generäle beginnen Angriffe .
VF[O]LK[V]MF[S]	base-syn	4	1	Angriffe beginnen die Generäle .
LK[V]MF[SO]	base-syn	4	5	Deshalb beginnen die Generäle Angriffe .
LK[V]MF[SO]Q	base-syn	3	4	Beginnen die Generäle Angriffe ?
MF[SO]VC[V]	base-syn	3	4	Weil die Generäle Angriffe beginnen .
VF[S]LK[V]MF[O]	base-syn	2	5	Die Partnerin führt ein Doppelleben .
VF[O]LK[V]MF[S]	base-syn	5	2	Ein Doppelleben führt die Partnerin .
