Word Order	Other Properties	Subject Position	Object Position	Sentence
MF[SO]VC[V]	dat-syn	3	5	Weil der Sekretär einer Anweisung widerstrebt .
VF[S]LK[V]MF[O]	dat-syn	2	5	Die Gegner begegnen einem Aufruf .
VF[O]LK[V]MF[S]	dat-syn	5	2	Einem Aufruf begegnen die Gegner .
VF[ADV]LK[V]MF[SO]	dat-syn	4	6	Deshalb begegnen die Gegner einem Aufruf .
LK[V]MF[SO]	dat-syn	3	5	Begegnen die Gegner einem Aufruf ?
MF[SO]VC[V]	dat-syn	3	5	Weil die Gegner einem Aufruf begegnen .
VF[S]LK[V]MF[O]	amb-syn	2	4	Die Generäle beginnen Angriffe .
VF[O]LK[V]MF[S]	amb-syn	4	1	Angriffe beginnen die Generäle .
VF[ADV]LK[V]MF[SO]	amb-syn	4	5	Deshalb beginnen die Generäle Angriffe .
LK[V]MF[SO]	amb-syn	3	4	Beginnen die Generäle Angriffe ?
MF[SO]VC[V]	amb-syn	3	4	Weil die Generäle Angriffe beginnen .
VF[S]LK[V]MF[O]	amb-syn	2	5	Die Partnerin führt ein Doppelleben .
VF[O]LK[V]MF[S]	amb-syn	5	2	Ein Doppelleben führt die Partnerin .
VF[ADV]LK[V]MF[SO]	amb-syn	4	6	Deshalb führt die Partnerin ein Doppelleben .
LK[V]MF[SO]	amb-syn	3	5	Führt die Partnerin ein Doppelleben ?
MF[SO]VC[V]	amb-syn	3	5	Weil die Partnerin ein Doppelleben führt .
VF[S]LK[V]MF[O]	amb-syn	2	4	Die Journalisten überspielen Aufnahmen .
VF[O]LK[V]MF[S]	amb-syn	4	1	Aufnahmen überspielen die Journalisten .
VF[ADV]LK[V]MF[SO]	amb-syn	4	5	Deshalb überspielen die Journalisten Aufnahmen .
LK[V]MF[SO]	amb-syn	3	4	Überspielen die Journalisten Aufnahmen ?
MF[SO]VC[V]	amb-syn	3	4	Weil die Journalisten Aufnahmen überspielen .
VF[S]LK[V]MF[O]	amb-syn	2	5	Die Freundin inszeniert eine Traumhochzeit .
VF[O]LK[V]MF[S]	amb-syn	5	2	Eine Traumhochzeit inszeniert die Freundin .
VF[ADV]LK[V]MF[SO]	amb-syn	4	6	Deshalb inszeniert die Freundin eine Traumhochzeit .
LK[V]MF[SO]	amb-syn	3	5	Inszeniert die Freundin eine Traumhochzeit ?
MF[SO]VC[V]	amb-syn	3	5	Weil die Freundin eine Traumhochzeit inszeniert .
VF[S]LK[V]MF[O]	amb-syn	2	4	Die Passanten beschmeißen Kunstwerke .
VF[O]LK[V]MF[S]	amb-syn	4	1	Kunstwerke beschmeißen die Passanten .
VF[ADV]LK[V]MF[SO]	amb-syn	4	5	Deshalb beschmeißen die Passanten Kunstwerke .
LK[V]MF[SO]	amb-syn	3	4	Beschmeißen die Passanten Kunstwerke ?
MF[SO]VC[V]	amb-syn	3	4	Weil die Passanten Kunstwerke beschmeißen .
VF[S]LK[V]MF[O]	amb-syn	2	5	Das Kind errät eine Lösung .
VF[O]LK[V]MF[S]	amb-syn	5	2	Eine Lösung errät das Kind .
VF[ADV]LK[V]MF[SO]	amb-syn	4	6	Deshalb errät das Kind eine Lösung .
LK[V]MF[SO]	amb-syn	3	5	Errät das Kind eine Lösung ?
MF[SO]VC[V]	amb-syn	3	5	Weil das Kind eine Lösung errät .
VF[S]LK[V]MF[O]	amb-syn	2	4	Die Leser bestellen Zeitschriften .
VF[O]LK[V]MF[S]	amb-syn	4	1	Zeitschriften bestellen die Leser .
VF[ADV]LK[V]MF[SO]	amb-syn	4	5	Deshalb bestellen die Leser Zeitschriften .
LK[V]MF[SO]	amb-syn	3	4	Bestellen die Leser Zeitschriften ?
MF[SO]VC[V]	amb-syn	3	4	Weil die Leser Zeitschriften bestellen .
VF[S]LK[V]MF[O]	amb-syn	2	4	Die Herren stutzen Bärte .
VF[O]LK[V]MF[S]	amb-syn	4	1	Bärte stutzen die Herren .
VF[ADV]LK[V]MF[SO]	amb-syn	4	5	Deshalb stutzen die Herren Bärte .
LK[V]MF[SO]	amb-syn	3	4	Stutzen die Herren Bärte ?
MF[SO]VC[V]	amb-syn	3	4	Weil die Herren Bärte stutzen .
VF[S]LK[V]MF[O]	amb-syn	2	4	Die Mamas schlürfen Kaffees .
VF[O]LK[V]MF[S]	amb-syn	4	1	Kaffees schlürfen die Mamas .
VF[ADV]LK[V]MF[SO]	amb-syn	4	5	Deshalb schlürfen die Mamas Kaffees .
LK[V]MF[SO]	amb-syn	3	4	Schlürfen die Mamas Kaffees ?
MF[SO]VC[V]	amb-syn	3	4	Weil die Mamas Kaffees schlürfen .
VF[S]LK[V]MF[O]	amb-syn	2	4	Die Schriftsteller verfassen Romane .
VF[O]LK[V]MF[S]	amb-syn	4	1	Romane verfassen die Schriftsteller .
VF[ADV]LK[V]MF[SO]	amb-syn	4	5	Deshalb verfassen die Schriftsteller Romane .
LK[V]MF[SO]	amb-syn	3	4	Verfassen die Schriftsteller Romane ?
MF[SO]VC[V]	amb-syn	3	4	Weil die Schriftsteller Romane verfassen .
VF[S]LK[V]MF[O]	amb-syn	2	5	Die Politikerin beendigt eine Rede .
VF[O]LK[V]MF[S]	amb-syn	5	2	Eine Rede beendigt die Politikerin .
VF[ADV]LK[V]MF[SO]	amb-syn	4	6	Deshalb beendigt die Politikerin eine Rede .
LK[V]MF[SO]	amb-syn	3	5	Beendigt die Politikerin eine Rede ?
MF[SO]VC[V]	amb-syn	3	5	Weil die Politikerin eine Rede beendigt .
VF[S]LK[V]MF[O]	amb-syn	2	5	Die Abgeordnete kriegt ein Grundgehalt .
VF[O]LK[V]MF[S]	amb-syn	5	2	Ein Grundgehalt kriegt die Abgeordnete .
VF[ADV]LK[V]MF[SO]	amb-syn	4	6	Deshalb kriegt die Abgeordnete ein Grundgehalt .
LK[V]MF[SO]	amb-syn	3	5	Kriegt die Abgeordnete ein Grundgehalt ?
MF[SO]VC[V]	amb-syn	3	5	Weil die Abgeordnete ein Grundgehalt kriegt .
VF[S]LK[V]MF[O]	amb-syn	2	4	Die Kleinbauern errichten Bauzäune .
VF[O]LK[V]MF[S]	amb-syn	4	1	Bauzäune errichten die Kleinbauern .
VF[ADV]LK[V]MF[SO]	amb-syn	4	5	Deshalb errichten die Kleinbauern Bauzäune .
LK[V]MF[SO]	amb-syn	3	4	Errichten die Kleinbauern Bauzäune ?
MF[SO]VC[V]	amb-syn	3	4	Weil die Kleinbauern Bauzäune errichten .
VF[S]LK[V]MF[O]	amb-syn	2	5	Die Sportlerin erringt eine Tour .
VF[O]LK[V]MF[S]	amb-syn	5	2	Eine Tour erringt die Sportlerin .
VF[ADV]LK[V]MF[SO]	amb-syn	4	6	Deshalb erringt die Sportlerin eine Tour .
LK[V]MF[SO]	amb-syn	3	5	Erringt die Sportlerin eine Tour ?
MF[SO]VC[V]	amb-syn	3	5	Weil die Sportlerin eine Tour erringt .
VF[S]LK[V]MF[O]	amb-syn	2	4	Die Handwerker bestreiten Bauausführungen .
VF[O]LK[V]MF[S]	amb-syn	4	1	Bauausführungen bestreiten die Handwerker .
VF[ADV]LK[V]MF[SO]	amb-syn	4	5	Deshalb bestreiten die Handwerker Bauausführungen .
LK[V]MF[SO]	amb-syn	3	4	Bestreiten die Handwerker Bauausführungen ?
MF[SO]VC[V]	amb-syn	3	4	Weil die Handwerker Bauausführungen bestreiten .
VF[S]LK[V]MF[O]	aux-syn	2	5	Der General wird einen Angriff beginnen .
VF[O]LK[V]MF[S]	aux-syn	5	2	Einen Angriff wird der General beginnen .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb wird der General einen Angriff beginnen .
LK[V]MF[SO]	aux-syn	3	5	Wird der General einen Angriff beginnen ?
MF[SO]VC[V]	aux-syn	3	5	Weil der General einen Angriff beginnen wird .
VF[S]LK[V]MF[O]	aux-syn	2	5	Die Partner werden ein Doppelleben führen .
VF[O]LK[V]MF[S]	aux-syn	5	2	Ein Doppelleben werden die Partner führen .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb werden die Partner ein Doppelleben führen .
LK[V]MF[SO]	aux-syn	3	5	Werden die Partner ein Doppelleben führen ?
MF[SO]VC[V]	aux-syn	3	5	Weil die Partner ein Doppelleben führen werden .
VF[S]LK[V]MF[O]	aux-syn	2	5	Der Journalist wird eine Aufnahme überspielen .
VF[O]LK[V]MF[S]	aux-syn	5	2	Eine Aufnahme wird der Journalist überspielen .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb wird der Journalist eine Aufnahme überspielen .
LK[V]MF[SO]	aux-syn	3	5	Wird der Journalist eine Aufnahme überspielen ?
MF[SO]VC[V]	aux-syn	3	5	Weil der Journalist eine Aufnahme überspielen wird .
VF[S]LK[V]MF[O]	aux-syn	2	5	Die Freundinnen werden eine Traumhochzeit inszenieren .
VF[O]LK[V]MF[S]	aux-syn	5	2	Eine Traumhochzeit werden die Freundinnen inszenieren .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb werden die Freundinnen eine Traumhochzeit inszenieren .
LK[V]MF[SO]	aux-syn	3	5	Werden die Freundinnen eine Traumhochzeit inszenieren ?
MF[SO]VC[V]	aux-syn	3	5	Weil die Freundinnen eine Traumhochzeit inszenieren werden .
VF[S]LK[V]MF[O]	aux-syn	2	5	Der Passant wird ein Kunstwerk beschmeißen .
VF[O]LK[V]MF[S]	aux-syn	5	2	Ein Kunstwerk wird der Passant beschmeißen .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb wird der Passant ein Kunstwerk beschmeißen .
LK[V]MF[SO]	aux-syn	3	5	Wird der Passant ein Kunstwerk beschmeißen ?
MF[SO]VC[V]	aux-syn	3	5	Weil der Passant ein Kunstwerk beschmeißen wird .
VF[S]LK[V]MF[O]	aux-syn	2	5	Die Kinder werden eine Lösung erraten .
VF[O]LK[V]MF[S]	aux-syn	5	2	Eine Lösung werden die Kinder erraten .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb werden die Kinder eine Lösung erraten .
LK[V]MF[SO]	aux-syn	3	5	Werden die Kinder eine Lösung erraten ?
MF[SO]VC[V]	aux-syn	3	5	Weil die Kinder eine Lösung erraten werden .
VF[S]LK[V]MF[O]	aux-syn	2	5	Der Leser wird eine Zeitschrift bestellen .
VF[O]LK[V]MF[S]	aux-syn	5	2	Eine Zeitschrift wird der Leser bestellen .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb wird der Leser eine Zeitschrift bestellen .
LK[V]MF[SO]	aux-syn	3	5	Wird der Leser eine Zeitschrift bestellen ?
MF[SO]VC[V]	aux-syn	3	5	Weil der Leser eine Zeitschrift bestellen wird .
VF[S]LK[V]MF[O]	aux-syn	2	5	Der Herr wird einen Bart stutzen .
VF[O]LK[V]MF[S]	aux-syn	5	2	Einen Bart wird der Herr stutzen .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb wird der Herr einen Bart stutzen .
LK[V]MF[SO]	aux-syn	3	5	Wird der Herr einen Bart stutzen ?
MF[SO]VC[V]	aux-syn	3	5	Weil der Herr einen Bart stutzen wird .
VF[S]LK[V]MF[O]	aux-syn	2	5	Die Mamas werden einen Kaffee schlürfen .
VF[O]LK[V]MF[S]	aux-syn	5	2	Einen Kaffee werden die Mamas schlürfen .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb werden die Mamas einen Kaffee schlürfen .
LK[V]MF[SO]	aux-syn	3	5	Werden die Mamas einen Kaffee schlürfen ?
MF[SO]VC[V]	aux-syn	3	5	Weil die Mamas einen Kaffee schlürfen werden .
VF[S]LK[V]MF[O]	aux-syn	2	5	Der Schriftsteller wird einen Roman verfassen .
VF[O]LK[V]MF[S]	aux-syn	5	2	Einen Roman wird der Schriftsteller verfassen .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb wird der Schriftsteller einen Roman verfassen .
LK[V]MF[SO]	aux-syn	3	5	Wird der Schriftsteller einen Roman verfassen ?
MF[SO]VC[V]	aux-syn	3	5	Weil der Schriftsteller einen Roman verfassen wird .
VF[S]LK[V]MF[O]	aux-syn	2	5	Der Politiker wird eine Rede beendigen .
VF[O]LK[V]MF[S]	aux-syn	5	2	Eine Rede wird der Politiker beendigen .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb wird der Politiker eine Rede beendigen .
LK[V]MF[SO]	aux-syn	3	5	Wird der Politiker eine Rede beendigen ?
MF[SO]VC[V]	aux-syn	3	5	Weil der Politiker eine Rede beendigen wird .
VF[S]LK[V]MF[O]	aux-syn	2	5	Die Abgeordneten werden ein Grundgehalt kriegen .
VF[O]LK[V]MF[S]	aux-syn	5	2	Ein Grundgehalt werden die Abgeordneten kriegen .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb werden die Abgeordneten ein Grundgehalt kriegen .
LK[V]MF[SO]	aux-syn	3	5	Werden die Abgeordneten ein Grundgehalt kriegen ?
MF[SO]VC[V]	aux-syn	3	5	Weil die Abgeordneten ein Grundgehalt kriegen werden .
VF[S]LK[V]MF[O]	aux-syn	2	5	Der Kleinbauer wird einen Bauzaun errichten .
VF[O]LK[V]MF[S]	aux-syn	5	2	Einen Bauzaun wird der Kleinbauer errichten .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb wird der Kleinbauer einen Bauzaun errichten .
LK[V]MF[SO]	aux-syn	3	5	Wird der Kleinbauer einen Bauzaun errichten ?
MF[SO]VC[V]	aux-syn	3	5	Weil der Kleinbauer einen Bauzaun errichten wird .
VF[S]LK[V]MF[O]	aux-syn	2	5	Die Sportlerinnen werden eine Tour erringen .
VF[O]LK[V]MF[S]	aux-syn	5	2	Eine Tour werden die Sportlerinnen erringen .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb werden die Sportlerinnen eine Tour erringen .
LK[V]MF[SO]	aux-syn	3	5	Werden die Sportlerinnen eine Tour erringen ?
MF[SO]VC[V]	aux-syn	3	5	Weil die Sportlerinnen eine Tour erringen werden .
VF[S]LK[V]MF[O]	aux-syn	2	5	Der Handwerker wird eine Bauausführung bestreiten .
VF[O]LK[V]MF[S]	aux-syn	5	2	Eine Bauausführung wird der Handwerker bestreiten .
VF[ADV]LK[V]MF[SO]	aux-syn	4	6	Deshalb wird der Handwerker eine Bauausführung bestreiten .
LK[V]MF[SO]	aux-syn	3	5	Wird der Handwerker eine Bauausführung bestreiten ?
MF[SO]VC[V]	aux-syn	3	5	Weil der Handwerker eine Bauausführung bestreiten wird .
VF[S]LK[V]MF[O]	spron-syn	1	4	Er beginnt einen Angriff .
VF[O]LK[V]MF[S]	spron-syn	4	2	Einen Angriff beginnt er .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb beginnt er einen Angriff .
LK[V]MF[SO]	spron-syn	2	4	Beginnt er einen Angriff ?
MF[SO]VC[V]	spron-syn	2	4	Weil er einen Angriff beginnt .
VF[S]LK[V]MF[O]	spron-syn	1	4	Sie führen ein Doppelleben .
VF[O]LK[V]MF[S]	spron-syn	4	2	Ein Doppelleben führen sie .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb führen sie ein Doppelleben .
LK[V]MF[SO]	spron-syn	2	4	Führen sie ein Doppelleben ?
MF[SO]VC[V]	spron-syn	2	4	Weil sie ein Doppelleben führen .
VF[S]LK[V]MF[O]	spron-syn	1	4	Er überspielt eine Aufnahme .
VF[O]LK[V]MF[S]	spron-syn	4	2	Eine Aufnahme überspielt er .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb überspielt er eine Aufnahme .
LK[V]MF[SO]	spron-syn	2	4	Überspielt er eine Aufnahme ?
MF[SO]VC[V]	spron-syn	2	4	Weil er eine Aufnahme überspielt .
VF[S]LK[V]MF[O]	spron-syn	1	4	Wir inszenieren eine Traumhochzeit .
VF[O]LK[V]MF[S]	spron-syn	4	2	Eine Traumhochzeit inszenieren wir .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb inszenieren wir eine Traumhochzeit .
LK[V]MF[SO]	spron-syn	2	4	Inszenieren wir eine Traumhochzeit ?
MF[SO]VC[V]	spron-syn	2	4	Weil wir eine Traumhochzeit inszenieren .
VF[S]LK[V]MF[O]	spron-syn	1	4	Er beschmeißt ein Kunstwerk .
VF[O]LK[V]MF[S]	spron-syn	4	2	Ein Kunstwerk beschmeißt er .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb beschmeißt er ein Kunstwerk .
LK[V]MF[SO]	spron-syn	2	4	Beschmeißt er ein Kunstwerk ?
MF[SO]VC[V]	spron-syn	2	4	Weil er ein Kunstwerk beschmeißt .
VF[S]LK[V]MF[O]	spron-syn	1	4	Sie erraten eine Lösung .
VF[O]LK[V]MF[S]	spron-syn	4	2	Eine Lösung erraten sie .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb erraten sie eine Lösung .
LK[V]MF[SO]	spron-syn	2	4	Erraten sie eine Lösung ?
MF[SO]VC[V]	spron-syn	2	4	Weil sie eine Lösung erraten .
VF[S]LK[V]MF[O]	spron-syn	1	4	Ich bestelle eine Zeitschrift .
VF[O]LK[V]MF[S]	spron-syn	4	2	Eine Zeitschrift bestelle ich .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb bestelle ich eine Zeitschrift .
LK[V]MF[SO]	spron-syn	2	4	Bestelle ich eine Zeitschrift ?
MF[SO]VC[V]	spron-syn	2	4	Weil ich eine Zeitschrift bestelle .
VF[S]LK[V]MF[O]	spron-syn	1	4	Du stutzt einen Bart .
VF[O]LK[V]MF[S]	spron-syn	4	2	Einen Bart stutzt du .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb stutzt du einen Bart .
LK[V]MF[SO]	spron-syn	2	4	Stutzt du einen Bart ?
MF[SO]VC[V]	spron-syn	2	4	Weil du einen Bart stutzt .
VF[S]LK[V]MF[O]	spron-syn	1	4	Ihr schlürft einen Kaffee .
VF[O]LK[V]MF[S]	spron-syn	4	2	Einen Kaffee schlürft ihr .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb schlürft ihr einen Kaffee .
LK[V]MF[SO]	spron-syn	2	4	Schlürft ihr einen Kaffee ?
MF[SO]VC[V]	spron-syn	2	4	Weil ihr einen Kaffee schlürft .
VF[S]LK[V]MF[O]	spron-syn	1	4	Er verfasst einen Roman .
VF[O]LK[V]MF[S]	spron-syn	4	2	Einen Roman verfasst er .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb verfasst er einen Roman .
LK[V]MF[SO]	spron-syn	2	4	Verfasst er einen Roman ?
MF[SO]VC[V]	spron-syn	2	4	Weil er einen Roman verfasst .
VF[S]LK[V]MF[O]	spron-syn	1	4	Wir beendigen eine Rede .
VF[O]LK[V]MF[S]	spron-syn	4	2	Eine Rede beendigen wir .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb beendigen wir eine Rede .
LK[V]MF[SO]	spron-syn	2	4	Beendigen wir eine Rede ?
MF[SO]VC[V]	spron-syn	2	4	Weil wir eine Rede beendigen .
VF[S]LK[V]MF[O]	spron-syn	1	4	Du kriegst ein Grundgehalt .
VF[O]LK[V]MF[S]	spron-syn	4	2	Ein Grundgehalt kriegst du .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb kriegst du ein Grundgehalt .
LK[V]MF[SO]	spron-syn	2	4	Kriegst du ein Grundgehalt ?
MF[SO]VC[V]	spron-syn	2	4	Weil du ein Grundgehalt kriegst .
VF[S]LK[V]MF[O]	spron-syn	1	4	Wir errichten einen Bauzaun .
VF[O]LK[V]MF[S]	spron-syn	4	2	Einen Bauzaun errichten wir .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb errichten wir einen Bauzaun .
LK[V]MF[SO]	spron-syn	2	4	Errichten wir einen Bauzaun ?
MF[SO]VC[V]	spron-syn	2	4	Weil wir einen Bauzaun errichten .
VF[S]LK[V]MF[O]	spron-syn	1	4	Ihr erringt eine Tour .
VF[O]LK[V]MF[S]	spron-syn	4	2	Eine Tour erringt ihr .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb erringt ihr eine Tour .
LK[V]MF[SO]	spron-syn	2	4	Erringt ihr eine Tour ?
MF[SO]VC[V]	spron-syn	2	4	Weil ihr eine Tour erringt .
VF[S]LK[V]MF[O]	spron-syn	1	4	Du bestreitest eine Bauausführung .
VF[O]LK[V]MF[S]	spron-syn	4	2	Eine Bauausführung bestreitest du .
VF[ADV]LK[V]MF[SO]	spron-syn	3	5	Deshalb bestreitest du eine Bauausführung .
LK[V]MF[SO]	spron-syn	2	4	Bestreitest du eine Bauausführung ?
MF[SO]VC[V]	spron-syn	2	4	Weil du eine Bauausführung bestreitest .
VF[S]LK[V]MF[O]	opron-syn	2	4	Der General beginnt ihn .
VF[O]LK[V]MF[S]	opron-syn	4	1	Ihn beginnt der General .
VF[ADV]LK[V]MF[SO]	opron-syn	4	5	Deshalb beginnt der General ihn .
VF[ADV]LK[V]MF[OS]	opron-syn	5	3	Deshalb beginnt ihn der General .
LK[V]MF[SO]	opron-syn	3	4	Beginnt der General ihn ?
LK[V]MF[OS]	opron-syn	4	2	Beginnt ihn der General ?
MF[SO]VC[V]	opron-syn	3	4	Weil der General ihn beginnt .
MF[OS]VC[V]	opron-syn	4	2	Weil ihn der General beginnt .
VF[S]LK[V]MF[O]	opron-syn	2	4	Die Partner führen es .
VF[O]LK[V]MF[S]	opron-syn	4	1	Es führen die Partner .
VF[ADV]LK[V]MF[SO]	opron-syn	4	5	Deshalb führen die Partner es .
VF[ADV]LK[V]MF[OS]	opron-syn	5	3	Deshalb führen es die Partner .
LK[V]MF[SO]	opron-syn	3	4	Führen die Partner es ?
LK[V]MF[OS]	opron-syn	4	2	Führen es die Partner ?
MF[SO]VC[V]	opron-syn	3	4	Weil die Partner es führen .
MF[OS]VC[V]	opron-syn	4	2	Weil es die Partner führen .
VF[S]LK[V]MF[O]	opron-syn	2	4	Der Journalist überspielt sie .
VF[O]LK[V]MF[S]	opron-syn	4	1	Sie überspielt der Journalist .
VF[ADV]LK[V]MF[SO]	opron-syn	4	5	Deshalb überspielt der Journalist sie .
VF[ADV]LK[V]MF[OS]	opron-syn	5	3	Deshalb überspielt sie der Journalist .
LK[V]MF[SO]	opron-syn	3	4	Überspielt der Journalist sie ?
LK[V]MF[OS]	opron-syn	4	2	Überspielt sie der Journalist ?
MF[SO]VC[V]	opron-syn	3	4	Weil der Journalist sie überspielt .
MF[OS]VC[V]	opron-syn	4	2	Weil sie der Journalist überspielt .
VF[S]LK[V]MF[O]	opron-syn	2	4	Die Freundin inszeniert ihn .
VF[O]LK[V]MF[S]	opron-syn	4	1	Ihn inszeniert die Freundin .
VF[ADV]LK[V]MF[SO]	opron-syn	4	5	Deshalb inszeniert die Freundin ihn .
VF[ADV]LK[V]MF[OS]	opron-syn	5	3	Deshalb inszeniert ihn die Freundin .
LK[V]MF[SO]	opron-syn	3	4	Inszeniert die Freundin ihn ?
LK[V]MF[OS]	opron-syn	4	2	Inszeniert ihn die Freundin ?
MF[SO]VC[V]	opron-syn	3	4	Weil die Freundin ihn inszeniert .
MF[OS]VC[V]	opron-syn	4	2	Weil ihn die Freundin inszeniert .
VF[S]LK[V]MF[O]	opron-syn	2	4	Der Passant beschmeißt sie .
VF[O]LK[V]MF[S]	opron-syn	4	1	Sie beschmeißt der Passant .
VF[ADV]LK[V]MF[SO]	opron-syn	4	5	Deshalb beschmeißt der Passant sie .
VF[ADV]LK[V]MF[OS]	opron-syn	5	3	Deshalb beschmeißt sie der Passant .
LK[V]MF[SO]	opron-syn	3	4	Beschmeißt der Passant sie ?
LK[V]MF[OS]	opron-syn	4	2	Beschmeißt sie der Passant ?
MF[SO]VC[V]	opron-syn	3	4	Weil der Passant sie beschmeißt .
MF[OS]VC[V]	opron-syn	4	2	Weil sie der Passant beschmeißt .
VF[S]LK[V]MF[O]	opron-syn	2	4	Die Kinder erraten es .
VF[O]LK[V]MF[S]	opron-syn	4	1	Es erraten die Kinder .
VF[ADV]LK[V]MF[SO]	opron-syn	4	5	Deshalb erraten die Kinder es .
VF[ADV]LK[V]MF[OS]	opron-syn	5	3	Deshalb erraten es die Kinder .
LK[V]MF[SO]	opron-syn	3	4	Erraten die Kinder es ?
LK[V]MF[OS]	opron-syn	4	2	Erraten es die Kinder ?
MF[SO]VC[V]	opron-syn	3	4	Weil die Kinder es erraten .
MF[OS]VC[V]	opron-syn	4	2	Weil es die Kinder erraten .
VF[S]LK[V]MF[O]	opron-syn	2	4	Der Leser bestellt sie .
VF[O]LK[V]MF[S]	opron-syn	4	1	Sie bestellt der Leser .
VF[ADV]LK[V]MF[SO]	opron-syn	4	5	Deshalb bestellt der Leser sie .
VF[ADV]LK[V]MF[OS]	opron-syn	5	3	Deshalb bestellt sie der Leser .
LK[V]MF[SO]	opron-syn	3	4	Bestellt der Leser sie ?
LK[V]MF[OS]	opron-syn	4	2	Bestellt sie der Leser ?
MF[SO]VC[V]	opron-syn	3	4	Weil der Leser sie bestellt .
MF[OS]VC[V]	opron-syn	4	2	Weil sie der Leser bestellt .
VF[S]LK[V]MF[O]	opron-syn	2	4	Der Herr stutzt ihn .
VF[O]LK[V]MF[S]	opron-syn	4	1	Ihn stutzt der Herr .
VF[ADV]LK[V]MF[SO]	opron-syn	4	5	Deshalb stutzt der Herr ihn .
VF[ADV]LK[V]MF[OS]	opron-syn	5	3	Deshalb stutzt ihn der Herr .
LK[V]MF[SO]	opron-syn	3	4	Stutzt der Herr ihn ?
LK[V]MF[OS]	opron-syn	4	2	Stutzt ihn der Herr ?
MF[SO]VC[V]	opron-syn	3	4	Weil der Herr ihn stutzt .
MF[OS]VC[V]	opron-syn	4	2	Weil ihn der Herr stutzt .
VF[S]LK[V]MF[O]	opron-syn	2	4	Die Mamas schlürfen es .
VF[O]LK[V]MF[S]	opron-syn	4	1	Es schlürfen die Mamas .
VF[ADV]LK[V]MF[SO]	opron-syn	4	5	Deshalb schlürfen die Mamas es .
VF[ADV]LK[V]MF[OS]	opron-syn	5	3	Deshalb schlürfen es die Mamas .
LK[V]MF[SO]	opron-syn	3	4	Schlürfen die Mamas es ?
LK[V]MF[OS]	opron-syn	4	2	Schlürfen es die Mamas ?
MF[SO]VC[V]	opron-syn	3	4	Weil die Mamas es schlürfen .
MF[OS]VC[V]	opron-syn	4	2	Weil es die Mamas schlürfen .
VF[S]LK[V]MF[O]	opron-syn	2	4	Der Schriftsteller verfasst sie .
VF[O]LK[V]MF[S]	opron-syn	4	1	Sie verfasst der Schriftsteller .
VF[ADV]LK[V]MF[SO]	opron-syn	4	5	Deshalb verfasst der Schriftsteller sie .
VF[ADV]LK[V]MF[OS]	opron-syn	5	3	Deshalb verfasst sie der Schriftsteller .
LK[V]MF[SO]	opron-syn	3	4	Verfasst der Schriftsteller sie ?
LK[V]MF[OS]	opron-syn	4	2	Verfasst sie der Schriftsteller ?
MF[SO]VC[V]	opron-syn	3	4	Weil der Schriftsteller sie verfasst .
MF[OS]VC[V]	opron-syn	4	2	Weil sie der Schriftsteller verfasst .
VF[S]LK[V]MF[O]	opron-syn	2	4	Der Politiker beendigt sie .
VF[O]LK[V]MF[S]	opron-syn	4	1	Sie beendigt der Politiker .
VF[ADV]LK[V]MF[SO]	opron-syn	4	5	Deshalb beendigt der Politiker sie .
VF[ADV]LK[V]MF[OS]	opron-syn	5	3	Deshalb beendigt sie der Politiker .
LK[V]MF[SO]	opron-syn	3	4	Beendigt der Politiker sie ?
LK[V]MF[OS]	opron-syn	4	2	Beendigt sie der Politiker ?
MF[SO]VC[V]	opron-syn	3	4	Weil der Politiker sie beendigt .
